CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
401,100030009202500004,202500004,2025-06-23,71,9,1,1,1,2,2,8,2025-06-20 03:47:44,2025-06-23 00:47:44,2025-06-21 03:47:44,13.37886,77.912696,"On 20-Jun-2025, a case of attempt to murder was reported near Mysuru North PS. Investigation initiated under 100030009202500004."
402,100080032202500001,202500001,2025-06-22,74,32,2,2,4,15,6,5,2025-06-21 23:03:47,2025-06-22 12:03:47,2025-06-22 02:03:47,14.17197,78.367533,"On 21-Jun-2025, a case of child trafficking was reported near Tumakuru Rural PS. Investigation initiated under 100080032202500001."
403,100040014202600001,202600001,2026-06-23,93,14,1,2,5,20,1,4,2026-06-21 05:42:12,2026-06-23 15:42:12,2026-06-21 13:42:12,13.583465,77.947749,"On 21-Jun-2026, a case of identity theft was reported near Belagavi CEN Crime PS. Investigation initiated under 100040014202600001."
404,100030010202600001,202600001,2026-03-03,114,10,1,2,7,23,3,9,2026-03-02 13:21:28,2026-03-03 11:21:28,2026-03-02 22:21:28,13.44297,77.915972,"On 02-Mar-2026, a case of cheating was reported near Mysuru Town PS. Investigation initiated under 100030010202600001."
405,100030009202500001,202500001,2025-09-26,75,9,3,2,4,16,4,3,2025-09-26 02:08:20,2025-09-26 17:08:20,2025-09-26 20:08:20,13.419532,77.935533,"On 26-Sep-2025, a case of child labour was reported near Mysuru North PS. Investigation initiated under 100030009202500001."
406,100090035202600004,202600004,2026-01-10,100,35,1,2,6,22,1,1,2026-01-08 13:10:28,2026-01-10 01:10:28,2026-01-09 00:10:28,14.274596,78.521148,"On 08-Jan-2026, a case of ndps - trafficking was reported near Shivamogga East PS. Investigation initiated under 100090035202600004."
407,100030010202400001,202400001,2024-07-14,21,10,4,2,6,22,3,2,2024-07-11 12:47:07,2024-07-14 05:47:07,2024-07-12 09:47:07,13.400586,77.873814,"On 11-Jul-2024, a case of ndps - trafficking was reported near Mysuru Town PS. Investigation initiated under 100030010202400001."
408,100040016202400003,202400003,2024-03-02,73,16,1,2,6,21,2,2,2024-02-28 13:24:03,2024-03-02 08:24:03,2024-02-28 22:24:03,13.574604,77.985118,"On 28-Feb-2024, a case of ndps - possession was reported near Belagavi Town PS. Investigation initiated under 100040016202400003."
409,100090034202500004,202500004,2025-08-25,68,34,1,2,2,5,1,2,2025-08-25 08:43:35,2025-08-25 15:43:35,2025-08-25 12:43:35,14.358125,78.469882,"On 25-Aug-2025, a case of theft was reported near Shivamogga Cyber Crime PS. Investigation initiated under 100090034202500004."
410,100100042202400003,202400003,2024-05-14,17,42,1,2,5,20,1,6,2024-05-14 14:48:49,2024-05-14 17:48:49,2024-05-14 22:48:49,14.509545,78.620248,"On 14-May-2024, a case of identity theft was reported near Hubballi-Dharwad East PS. Investigation initiated under 100100042202400003."
411,100050018202400001,202400001,2024-01-26,23,18,3,1,1,2,4,5,2024-01-24 06:23:20,2024-01-26 06:23:20,2024-01-24 14:23:20,13.727209,78.094697,"On 24-Jan-2024, a case of attempt to murder was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202400001."
412,100020006202500005,202500005,2025-12-21,113,6,1,2,4,15,1,7,2025-12-19 00:17:36,2025-12-21 04:17:36,2025-12-19 21:17:36,13.253902,77.767172,"On 19-Dec-2025, a case of child trafficking was reported near Bengaluru Rural PS. Investigation initiated under 100020006202500005."
413,100100039202600004,202600004,2026-03-17,18,39,1,2,7,23,6,1,2026-03-16 13:21:20,2026-03-17 17:21:20,2026-03-17 02:21:20,14.45839,78.623808,"On 16-Mar-2026, a case of cheating was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202600004."
414,100080033202600002,202600002,2026-06-03,5,33,1,2,4,15,1,5,2026-06-01 17:41:06,2026-06-03 13:41:06,2026-06-02 07:41:06,14.129274,78.370115,"On 01-Jun-2026, a case of child trafficking was reported near Tumakuru West PS. Investigation initiated under 100080033202600002."
415,100010002202500003,202500003,2025-09-21,33,2,1,2,8,26,1,6,2025-09-20 17:39:27,2025-09-21 21:39:27,2025-09-20 21:39:27,13.166879,77.721359,"On 20-Sep-2025, a case of rioting was reported near Bengaluru Town PS. Investigation initiated under 100010002202500003."
416,100090036202400003,202400003,2024-09-28,7,36,1,2,3,13,1,2,2024-09-26 23:59:32,2024-09-28 05:59:32,2024-09-27 20:59:32,14.30903,78.516986,"On 26-Sep-2024, a case of stalking was reported near Shivamogga Town PS. Investigation initiated under 100090036202400003."
417,100100038202500005,202500005,2025-11-25,40,38,1,1,4,14,1,10,2025-11-25 08:07:06,2025-11-25 22:07:06,2025-11-25 18:07:06,14.423727,78.594644,"On 25-Nov-2025, a case of pocso offences was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202500005."
418,100010002202400002,202400002,2024-04-11,85,2,1,2,3,11,1,10,2024-04-09 19:48:27,2024-04-11 01:48:27,2024-04-10 12:48:27,13.132273,77.677178,"On 09-Apr-2024, a case of molestation was reported near Bengaluru Town PS. Investigation initiated under 100010002202400002."
419,100060023202400004,202400004,2024-06-07,53,23,1,2,3,13,3,2,2024-06-06 17:06:32,2024-06-07 05:06:32,2024-06-07 11:06:32,13.859843,78.18243,"On 06-Jun-2024, a case of stalking was reported near Dakshina Town PS. Investigation initiated under 100060023202400004."
420,100080033202400003,202400003,2024-06-29,65,33,1,2,7,24,1,4,2024-06-29 11:39:02,2024-06-29 19:39:02,2024-06-29 15:39:02,14.204971,78.420925,"On 29-Jun-2024, a case of criminal breach of trust was reported near Tumakuru West PS. Investigation initiated under 100080033202400003."
421,100050021202600003,202600003,2026-05-13,83,21,1,2,7,23,6,7,2026-05-11 02:15:57,2026-05-13 21:15:57,2026-05-11 09:15:57,13.758784,78.139542,"On 11-May-2026, a case of cheating was reported near Ballari South PS. Investigation initiated under 100050021202600003."
422,100030011202600002,202600002,2026-06-26,25,11,1,2,2,7,1,4,2026-06-23 19:06:02,2026-06-26 15:06:02,2026-06-24 17:06:02,13.424954,77.851316,"On 23-Jun-2026, a case of burglary was reported near Mysuru Town PS. Investigation initiated under 100030011202600002."
423,100060025202400003,202400003,2024-01-10,45,25,1,2,7,23,5,7,2024-01-08 16:53:22,2024-01-10 09:53:22,2024-01-08 21:53:22,13.868373,78.199211,"On 08-Jan-2024, a case of cheating was reported near Dakshina North PS. Investigation initiated under 100060025202400003."
424,100020007202600001,202600001,2026-06-28,10,7,1,1,2,6,7,1,2026-06-25 08:37:58,2026-06-28 00:37:58,2026-06-26 06:37:58,13.272939,77.836117,"On 25-Jun-2026, a case of robbery was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202600001."
425,100100038202600002,202600002,2026-06-11,111,38,1,2,7,24,3,8,2026-06-10 17:46:16,2026-06-11 09:46:16,2026-06-11 08:46:16,14.469432,78.550709,"On 10-Jun-2026, a case of criminal breach of trust was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100038202600002."
426,100060024202500002,202500002,2025-02-01,67,24,1,2,6,22,7,3,2025-01-31 00:15:04,2025-02-01 10:15:04,2025-01-31 13:15:04,13.878543,78.217849,"On 31-Jan-2025, a case of ndps - trafficking was reported near Dakshina Traffic PS. Investigation initiated under 100060024202500002."
427,100050020202400002,202400002,2024-11-21,59,20,3,2,6,21,3,1,2024-11-19 14:30:44,2024-11-21 03:30:44,2024-11-20 02:30:44,13.716786,78.099169,"On 19-Nov-2024, a case of ndps - possession was reported near Ballari Central PS. Investigation initiated under 100050020202400002."
428,100100040202600001,202600001,2026-03-02,64,40,1,2,7,25,2,1,2026-03-01 22:34:22,2026-03-02 18:34:22,2026-03-02 03:34:22,14.453612,78.60228,"On 01-Mar-2026, a case of forgery was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202600001."
429,100100040202400007,202400007,2024-01-27,51,40,1,2,4,16,7,4,2024-01-24 11:00:18,2024-01-27 08:00:18,2024-01-25 11:00:18,14.479205,78.571525,"On 24-Jan-2024, a case of child labour was reported near Hubballi-Dharwad Rural PS. Investigation initiated under 100100040202400007."
430,100080033202400004,202400004,2024-12-29,109,33,1,2,7,24,2,9,2024-12-27 03:12:53,2024-12-29 18:12:53,2024-12-27 20:12:53,14.147885,78.383228,"On 27-Dec-2024, a case of criminal breach of trust was reported near Tumakuru West PS. Investigation initiated under 100080033202400004."
431,100100039202400003,202400003,2024-09-16,12,39,1,1,1,2,2,6,2024-09-15 01:40:36,2024-09-16 20:40:36,2024-09-15 20:40:36,14.445202,78.623945,"On 15-Sep-2024, a case of attempt to murder was reported near Hubballi-Dharwad North PS. Investigation initiated under 100100039202400003."
432,100010003202600001,202600001,2026-04-04,5,3,1,2,5,18,3,6,2026-04-03 14:56:08,2026-04-04 04:56:08,2026-04-04 00:56:08,13.166639,77.723845,"On 03-Apr-2026, a case of hacking was reported near Bengaluru East PS. Investigation initiated under 100010003202600001."
433,100030011202400003,202400003,2024-03-23,55,11,1,2,6,22,7,6,2024-03-21 18:47:12,2024-03-23 06:47:12,2024-03-22 12:47:12,13.434817,77.917889,"On 21-Mar-2024, a case of ndps - trafficking was reported near Mysuru Town PS. Investigation initiated under 100030011202400003."
434,100040015202400003,202400003,2024-02-06,1,15,1,1,4,14,3,6,2024-02-06 06:06:32,2024-02-06 21:06:32,2024-02-06 17:06:32,13.608449,77.951524,"On 06-Feb-2024, a case of pocso offences was reported near Belagavi Cyber Crime PS. Investigation initiated under 100040015202400003."
435,100010005202400003,202400003,2024-04-08,113,5,1,2,3,10,4,1,2024-04-07 02:51:10,2024-04-08 03:51:10,2024-04-07 05:51:10,13.08423,77.705258,"On 07-Apr-2024, a case of dowry harassment was reported near Bengaluru Central PS. Investigation initiated under 100010005202400003."
436,100050018202500003,202500003,2025-11-21,105,18,1,2,7,23,6,8,2025-11-21 11:58:12,2025-11-21 16:58:12,2025-11-21 22:58:12,13.685845,78.053623,"On 21-Nov-2025, a case of cheating was reported near Ballari CEN Crime PS. Investigation initiated under 100050018202500003."
437,100030012202500001,202500001,2025-01-30,28,12,4,2,1,3,1,7,2025-01-29 18:59:26,2025-01-30 14:59:26,2025-01-30 13:59:26,13.467119,77.935564,"On 29-Jan-2025, a case of grievous hurt was reported near Mysuru Rural PS. Investigation initiated under 100030012202500001."
438,100080032202400005,202400005,2024-06-23,74,32,1,2,7,24,1,8,2024-06-22 21:16:33,2024-06-23 00:16:33,2024-06-23 16:16:33,14.154862,78.431143,"On 22-Jun-2024, a case of criminal breach of trust was reported near Tumakuru Rural PS. Investigation initiated under 100080032202400005."
439,100020007202500005,202500005,2025-01-19,6,7,1,2,6,22,4,5,2025-01-19 11:05:32,2025-01-19 18:05:32,2025-01-20 05:05:32,13.240444,77.748366,"On 19-Jan-2025, a case of ndps - trafficking was reported near Bengaluru CEN Crime PS. Investigation initiated under 100020007202500005."
440,100030011202600001,202600001,2026-02-12,66,11,2,2,6,21,1,4,2026-02-11 20:30:45,2026-02-12 22:30:45,2026-02-12 12:30:45,13.399318,77.931386,"On 11-Feb-2026, a case of ndps - possession was reported near Mysuru Town PS. Investigation initiated under 100030011202600001."
441,100030012202500005,202500005,2025-05-19,57,12,1,2,1,4,1,4,2025-05-17 17:39:37,2025-05-19 13:39:37,2025-05-18 15:39:37,13.445858,77.897516,"On 17-May-2025, a case of assault was reported near Mysuru Rural PS. Investigation initiated under 100030012202500005."
442,100100041202400004,202400004,2024-07-30,17,41,1,2,6,21,2,1,2024-07-28 22:16:22,2024-07-30 16:16:22,2024-07-29 03:16:22,14.436613,78.573271,"On 28-Jul-2024, a case of ndps - possession was reported near Hubballi-Dharwad CEN Crime PS. Investigation initiated under 100100041202400004."
443,100030011202500005,202500005,2025-09-21,56,11,1,2,8,27,1,7,2025-09-21 13:59:16,2025-09-21 21:59:16,2025-09-22 04:59:16,13.443484,77.940999,"On 21-Sep-2025, a case of unlawful assembly was reported near Mysuru Town PS. Investigation initiated under 100030011202500005."
444,100090037202400001,202400001,2024-07-10,87,37,3,2,8,27,2,6,2024-07-08 08:04:05,2024-07-10 00:04:05,2024-07-09 04:04:05,14.278088,78.488881,"On 08-Jul-2024, a case of unlawful assembly was reported near Shivamogga South PS. Investigation initiated under 100090037202400001."
445,100010004202400003,202400003,2024-06-08,30,4,1,2,4,16,1,6,2024-06-05 22:09:26,2024-06-08 08:09:26,2024-06-06 02:09:26,13.09625,77.690795,"On 05-Jun-2024, a case of child labour was reported near Bengaluru Central PS. Investigation initiated under 100010004202400003."
446,100090036202400004,202400004,2024-08-23,118,36,1,2,4,16,5,8,2024-08-22 01:12:39,2024-08-23 03:12:39,2024-08-22 21:12:39,14.311858,78.526859,"On 22-Aug-2024, a case of child labour was reported near Shivamogga Town PS. Investigation initiated under 100090036202400004."
447,100050017202500004,202500004,2025-10-26,91,17,1,2,2,9,4,2,2025-10-24 19:06:32,2025-10-26 06:06:32,2025-10-25 14:06:32,13.671903,78.069529,"On 24-Oct-2025, a case of criminal trespass was reported near Ballari Central PS. Investigation initiated under 100050017202500004."
448,100030010202600002,202600002,2026-02-12,42,10,1,2,5,17,2,7,2026-02-11 11:02:57,2026-02-12 22:02:57,2026-02-11 19:02:57,13.39493,77.86202,"On 11-Feb-2026, a case of online financial fraud was reported near Mysuru Town PS. Investigation initiated under 100030010202600002."
449,100090035202500001,202500001,2025-12-25,75,35,3,1,2,6,2,8,2025-12-22 22:21:56,2025-12-25 16:21:56,2025-12-23 18:21:56,14.322046,78.543905,"On 22-Dec-2025, a case of robbery was reported near Shivamogga East PS. Investigation initiated under 100090035202500001."
450,100010002202600003,202600003,2026-03-18,108,2,1,2,1,4,2,4,2026-03-16 07:00:54,2026-03-18 20:00:54,2026-03-17 05:00:54,13.08097,77.728859,"On 16-Mar-2026, a case of assault was reported near Bengaluru Town PS. Investigation initiated under 100010002202600003."
